PogId,ExistingItemId,NewItemId,seq
J288BF2,288070089,288070099,27
J288BFJ,288070089,288070099,27
J288BFT,288070089,288070099,27
J288BF8,288070089,288070099,27
J288BEP,288070089,288070099,27
J288BEW,288070089,288070099,27
J288BEK,288070089,288070099,27
J288BF9,288070089,288070099,27
J288BGK,288070089,288070099,27
J288BF0,288070089,288070099,27
J288BFI,288070089,288070099,27
J288BFR,288070089,288070099,27
J288BFO,288070089,288070099,27
J288BG3,288070089,288070099,27
J288BFZ,288070089,288070099,27
J288BGL,288070089,288070099,27
J288BHD,288070089,288070099,27
J288BGQ,288070089,288070099,27
J288BFG,288070089,288070099,27
J288BHS,288070089,288070099,27
J288BFN,288070089,288070099,27
J288BGI,288070089,288070099,27
J288BG8,288070089,288070099,27
J288BG0,288070089,288070099,27
J288BFH,288070089,288070099,27
J288BF7,288070089,288070099,27
J288BH9,288070089,288070099,27
J288BFS,288070089,288070099,27
J288BHJ,288070089,288070099,27
J288BGM,288070089,288070099,27
J288BGR,288070089,288070099,27
J288BGB,288070089,288070099,27
J288BHB,288070089,288070099,27
J288BI5,288070089,288070099,27
J288BGV,288070089,288070099,27
J288BH8,288070089,288070099,27
J288BGC,288070089,288070099,27
J288BHU,288070089,288070099,27
J288BI1,288070089,288070099,27
J288BJB,288070089,288070099,27
J288BHQ,288070089,288070099,27
J288BHL,288070089,288070099,27
J288BHH,288070089,288070099,27
J288BFY,288070089,288070099,27
J288BHG,288070089,288070099,27
J288BGO,288070089,288070099,28
J288BGE,288070089,288070099,28
J288BHP,288070089,288070099,28
J288BHA,288070089,288070099,28
J288BIV,288070089,288070099,28
J288BIZ,288070089,288070099,28
J288BI3,288070089,288070099,28
J288BJF,288070089,288070099,28
J288BI0,288070089,288070099,28
J288BJL,288070089,288070099,28
J288BIO,288070089,288070099,28
J288BHX,288070089,288070099,28
J288BIL,288070089,288070099,28
J288BHF,288070089,288070099,28
J288BJH,288070089,288070099,28
J288BID,288070089,288070099,28
J288BJ8,288070089,288070099,28
J288BIG,288070089,288070099,28
J288BIB,288070089,288070099,28
J288BIJ,288070089,288070099,28
J288BHE,288070089,288070099,28
J288BJO,288070089,288070099,28
J288BJ6,288070089,288070099,28
J288BKB,288070089,288070099,28
J288BKE,288070089,288070099,28
J288BJD,288070089,288070099,28
J288BJA,288070089,288070099,28
J288BIM,288070089,288070099,28
J288BJP,288070089,288070099,28
J288BIW,288070089,288070099,28
J288BJK,288070089,288070099,28
J288BIY,288070089,288070099,28
J288BIN,288070089,288070099,28
J288BKO,288070089,288070099,28
J288BJ3,288070089,288070099,28
J288BJJ,288070089,288070099,28
J288BJI,288070089,288070099,28
J288BJN,288070089,288070099,28
J288BK8,288070089,288070099,28
J288BLF,288070089,288070099,28
J288BJX,288070089,288070099,28
J288BLX,288070089,288070099,28
J288BJ7,288070089,288070099,28
J288BK1,288070089,288070099,28
J288BIT,288070089,288070099,28
J288BK2,288070089,288070099,28
J288BMW,288070089,288070099,28
J288BKG,288070089,288070099,28
J288BJU,288070089,288070099,28
J288BKF,288070089,288070099,28
J288BL4,288070089,288070099,28
J288BL5,288070089,288070099,28
J288BJV,288070089,288070099,28
J288BLE,288070089,288070099,28
J288BJY,288070089,288070099,28
J288BKJ,288070089,288070099,28
J288BKT,288070089,288070099,28
J288BMH,288070089,288070099,28
J288BMS,288070089,288070099,28
J288BKC,288070089,288070099,28
J288BN4,288070089,288070099,28
J288BKI,288070089,288070099,28
J288C45,288070089,288070099,28
J288BKY,288070089,288070099,28
J288BLJ,288070089,288070099,28
J288BKQ,288070089,288070099,28
J288BKR,288070089,288070099,28
J288BLQ,288070089,288070099,28
J288BNY,288070089,288070099,28
J288BMI,288070089,288070099,28
J288BO3,288070089,288070099,28
J288BMJ,288070089,288070099,28
J288BOE,288070089,288070099,28
J288BMT,288070089,288070099,28
J288BKK,288070089,288070099,28
J288BL9,288070089,288070099,29
J288BL7,288070089,288070099,29
J288BLA,288070089,288070099,29
J288BNT,288070089,288070099,29
J288BLU,288070089,288070099,29
J288BLW,288070089,288070099,29
J288BMA,288070089,288070099,29
J288BMQ,288070089,288070099,29
J288BMN,288070089,288070099,29
J288BP4,288070089,288070099,29
J288BMV,288070089,288070099,29
J288BMU,288070089,288070099,29
J288BMK,288070089,288070099,29
J288BMO,288070089,288070099,29
J288BN0,288070089,288070099,29
J288BN5,288070089,288070099,29
J288BQH,288070089,288070099,29
J288BNR,288070089,288070099,29
J288BMP,288070089,288070099,29
J288BPP,288070089,288070099,29
J288BMY,288070089,288070099,29
J288BNE,288070089,288070099,29
J288BN2,288070089,288070099,29
J288BPZ,288070089,288070099,29
J288BN8,288070089,288070099,29
J288BQ0,288070089,288070099,29
J288BQC,288070089,288070099,29
J288BN9,288070089,288070099,29
J288BND,288070089,288070099,29
J288BNK,288070089,288070099,29
J288BOK,288070089,288070099,29
J288BON,288070089,288070099,29
J288BO9,288070089,288070099,29
J288BNS,288070089,288070099,29
J288BOZ,288070089,288070099,29
J288BOD,288070089,288070099,29
J288BOJ,288070089,288070099,29
J288BPC,288070089,288070099,29
J288BP9,288070089,288070099,29
J288BPX,288070089,288070099,29
J288BQ9,288070089,288070099,29
J288BQB,288070089,288070099,29
J288BP0,288070089,288070099,29
J288BPD,288070089,288070099,29
J288BPO,288070089,288070099,29
J288BQN,288070089,288070099,29
J288BQG,288070089,288070099,29
J288BPA,288070089,288070099,29
J288BKW,288070089,288070099,29
J288BLC,288070089,288070099,29
J288BK7,288070089,288070099,29
J288BL3,288070089,288070099,29
J288BM4,288070089,288070099,29
J288BM1,288070089,288070099,29
J288BLL,288070089,288070099,29
J288BMC,288070089,288070099,29
J288BMR,288070089,288070099,29
J288BM5,288070089,288070099,29
J288BO7,288070089,288070099,29
J288BKV,288070089,288070099,29
J288BLB,288070089,288070099,29
J288BLO,288070089,288070099,29
J288BNL,288070089,288070099,29
J288BM6,288070089,288070099,29
J288BMM,288070089,288070099,29
J288BO1,288070089,288070099,29
J288BO6,288070089,288070099,29
J288BPB,288070089,288070099,29
J288BLK,288070089,288070099,29
J288BO5,288070089,288070099,29
J288BMX,288070089,288070099,29
J288BLP,288070089,288070099,29
J288BM3,288070089,288070099,29
J288BNC,288070089,288070099,29
J288BP6,288070089,288070099,29
J288BPF,288070089,288070099,30
J288BOT,288070089,288070099,30
J288BQ3,288070089,288070099,30
J288BQ4,288070089,288070099,30
J288BPR,288070089,288070099,30
J288BPJ,288070089,288070099,30
J288BPL,288070089,288070099,30
J288BKX,288070089,288070099,30
J288BK5,288070089,288070099,30
J288BR2,288070089,288070099,30
J288BQX,288070089,288070099,30
J288BSC,288070089,288070099,30
J288BSE,288070089,288070099,30
J288BSK,288070089,288070099,30
J288BSP,288070089,288070099,30
J288BQS,288070089,288070099,30
J288BS5,288070089,288070099,30
J288BRX,288070089,288070099,30
J288BR1,288070089,288070099,30
J288BRU,288070089,288070099,30
J288BTH,288070089,288070099,30
J288BTL,288070089,288070099,30
J288BSZ,288070089,288070099,30
J288BQZ,288070089,288070099,30
J288BTQ,288070089,288070099,30
J288BTA,288070089,288070099,30
J288BQT,288070089,288070099,30
J288BUR,288070089,288070099,30
J288BU0,288070089,288070099,30
J288BS0,288070089,288070099,30
J288BSA,288070089,288070099,30
J288BSH,288070089,288070099,30
J288BR0,288070089,288070099,30
J288BR3,288070089,288070099,30
J288BRF,288070089,288070099,30
J288BU6,288070089,288070099,30
J288BUB,288070089,288070099,30
J288BUG,288070089,288070099,30
J288BTF,288070089,288070099,30
J288BUI,288070089,288070099,30
J288BUO,288070089,288070099,30
J288BTY,288070089,288070099,30
J288BTX,288070089,288070099,30
J288BU2,288070089,288070099,30
J288BS6,288070089,288070099,30
J288BSF,288070089,288070099,30
J288BVF,288070089,288070099,30
J288BVZ,288070089,288070099,30
J288BV4,288070089,288070099,30
J288BUF,288070089,288070099,30
J288BVD,288070089,288070099,30
J288BTM,288070089,288070099,30
J288C0O,288070089,288070099,30
J288BUQ,288070089,288070099,30
J288BU3,288070089,288070099,30
J288C3A,288070089,288070099,30
J288BXB,288070089,288070099,30
J288C0H,288070089,288070099,30
J288BT5,288070089,288070099,30
J288BVO,288070089,288070099,30
J288C17,288070089,288070099,30
J288BZC,288070089,288070099,30
J288BVA,288070089,288070099,30
J288BYU,288070089,288070099,30
J288C1G,288070089,288070099,30
J288BUC,288070089,288070099,30
J288C2A,288070089,288070099,30
J288BXI,288070089,288070099,30
J288BZB,288070089,288070099,30
J288C3K,288070089,288070099,30
J288C3J,288070089,288070099,30
J288C3P,288070089,288070099,30
J288C28,288070089,288070099,30
J288C3S,288070089,288070099,30
J288C43,288070089,288070099,30
J288BXC,288070089,288070099,31
J288C22,288070089,288070099,31
J288C39,288070089,288070099,31
J288C49,288070089,288070099,31
J288BZ5,288070089,288070099,31
J288C4H,288070089,288070099,31
J288C40,288070089,288070099,31
J288C2G,288070089,288070099,31
J288C2Z,288070089,288070099,31
J288BXG,288070089,288070099,31
J288C47,288070089,288070099,31
J288C41,288070089,288070099,31
J288C4A,288070089,288070099,31
J288C29,288070089,288070099,31
J288C3C,288070089,288070099,31
J288C0R,288070089,288070099,31
J288C4C,288070089,288070099,31
J288C0P,288070089,288070099,31
J288C1V,288070089,288070099,31
J288BWB,288070089,288070099,31
J288BV0,288070089,288070099,31
J288BVH,288070089,288070099,31
J288BTP,288070089,288070099,31
J288BTW,288070089,288070099,31
J288BU1,288070089,288070099,31
J288BTS,288070089,288070099,31
J288BVJ,288070089,288070099,31
J288BUA,288070089,288070099,31
J288BW0,288070089,288070099,31
J288BXQ,288070089,288070099,31
J288BXS,288070089,288070099,31
J288BW8,288070089,288070099,31
J288BV5,288070089,288070099,31
J288BU7,288070089,288070099,31
J288BV6,288070089,288070099,31
J288BVW,288070089,288070099,31
J288BVG,288070089,288070099,31
J288BVT,288070089,288070099,31
J288BW7,288070089,288070099,31
J288BWA,288070089,288070099,31
J288BXV,288070089,288070099,31
J288BWM,288070089,288070099,31
J288BY0,288070089,288070099,31
J288BWY,288070089,288070099,31
J288BWV,288070089,288070099,31
J288BWZ,288070089,288070099,31
J288BX5,288070089,288070099,31
J288BX8,288070089,288070099,31
J288BWF,288070089,288070099,31
J288BWH,288070089,288070099,31
J288BWI,288070089,288070099,31
J288BXN,288070089,288070099,31
J288BWO,288070089,288070099,31
J288BX6,288070089,288070099,31
J288C09,288070089,288070099,31
J288BX9,288070089,288070099,31
J288BYG,288070089,288070099,31
J288BYI,288070089,288070099,31
J288BXK,288070089,288070099,31
J288BXR,288070089,288070099,31
J288BY7,288070089,288070099,31
J288BYR,288070089,288070099,31
J288BZI,288070089,288070099,31
J288C0A,288070089,288070099,31
J288BYP,288070089,288070099,31
J288BYY,288070089,288070099,31
J288BZ9,288070089,288070099,31
J288BXP,288070089,288070099,31
J288BYQ,288070089,288070099,31
J288BYT,288070089,288070099,31
J288C02,288070089,288070099,31
J288BWL,288070089,288070099,31
J288BZ8,288070089,288070099,31
J288C0B,288070089,288070099,31
J288BWR,288070089,288070099,31
J288BZX,288070089,288070099,32
J288BS2,288070089,288070099,32
J288BS9,288070089,288070099,32
J288BR5,288070089,288070099,32
J288BT4,288070089,288070099,32
J288BVP,288070089,288070099,32
J288BS7,288070089,288070099,32
J288BRH,288070089,288070099,32
J288BRN,288070089,288070099,32
J288BSQ,288070089,288070099,32
J288BRI,288070089,288070099,32
J288BSU,288070089,288070099,32
J288BT1,288070089,288070099,32
J288BSS,288070089,288070099,32
J288BWK,288070089,288070099,32
J288BUL,288070089,288070099,32
J288BXT,288070089,288070099,32
J288BTB,288070089,288070099,32
J288BSB,288070089,288070099,32
J288BTI,288070089,288070099,32
J288BU4,288070089,288070099,32
J288BVM,288070089,288070099,32
J288BUT,288070089,288070099,32
J288BU5,288070089,288070099,32
J288BST,288070089,288070099,32
J288BVN,288070089,288070099,32
J288BWC,288070089,288070099,32
J288BY4,288070089,288070099,32
J288BSG,288070089,288070099,32
J288BZG,288070089,288070099,32
J288BZ2,288070089,288070099,32
J288C4I,288070089,288070099,32
J288C19,288070089,288070099,32
J288C0T,288070089,288070099,32
J288C0X,288070089,288070099,32
J288C1K,288070089,288070099,32
J288C2C,288070089,288070099,32
J288C0L,288070089,288070099,32
J288BZ0,288070089,288070099,32
J288C1C,288070089,288070099,32
J288C0I,288070089,288070099,32
J288C0V,288070089,288070099,32
J288C0Y,288070089,288070099,32
J288C12,288070089,288070099,32
J288C1R,288070089,288070099,32
J288C26,288070089,288070099,32
J288C1Y,288070089,288070099,32
J288C2N,288070089,288070099,32
J288C2V,288070089,288070099,32
J288BZR,288070089,288070099,32
J288C1Z,288070089,288070099,32
J288C2W,288070089,288070099,32
J288C3E,288070089,288070099,32
J288C2Q,288070089,288070099,32
J288C37,288070089,288070099,32
J288C0N,288070089,288070099,32
J288C0Z,288070089,288070099,32
J288C27,288070089,288070099,32
J288C2R,288070089,288070099,32
J288C3Z,288070089,288070099,32
J288C25,288070089,288070099,32
J288C35,288070089,288070099,32
J288C10,288070089,288070099,32
J288C3U,288070089,288070099,32
J288C3Y,288070089,288070099,32
J288C2X,288070089,288070099,32
J288C42,288070089,288070099,32
J288C4F,288070089,288070099,32
J288BZ1,288070089,288070099,32
J288C4E,288070089,288070099,32
J288C3G,288070089,288070099,32
J288C2D,288070089,288070099,32
J288C2U,288070089,288070099,32
J288C3M,288070089,288070099,32
J288C1J,288070089,288070099,32
J288C2P,288070089,288070099,33
J288C07,288070089,288070099,33
J288C08,288070089,288070099,33
J288C4G,288070089,288070099,33
J288C0U,288070089,288070099,33
J288C2K,288070089,288070099,33
J288C4Q,288070089,288070099,33
J288C52,288070089,288070099,33
J288C54,288070089,288070099,33
J288C4T,288070089,288070099,33
J288C58,288070089,288070099,33
J288C5G,288070089,288070099,33
J288C4N,288070089,288070099,33
J288C4O,288070089,288070099,33
J288C4Y,288070089,288070099,33
J288C4W,288070089,288070099,33
J288C4M,288070089,288070099,33
J288C5A,288070089,288070099,33
J288C5F,288070089,288070099,33
J288C5I,288070089,288070099,33
J288C5X,288070089,288070099,33
J288C5U,288070089,288070099,33
J288C6A,288070089,288070099,33
J288C5Z,288070089,288070099,33
J288C5D,288070089,288070099,33
J288C6B,288070089,288070099,33
J288C6D,288070089,288070099,33
J288C5H,288070089,288070099,33
J288C5J,288070089,288070099,33
J288C5L,288070089,288070099,33
J288C5M,288070089,288070099,33
J288C5S,288070089,288070099,33
J288C5W,288070089,288070099,33
J288C65,288070089,288070099,33
J288C4P,288070089,288070099,33
J288C69,288070089,288070099,33
J288C6P,288070089,288070099,33
J288C67,288070089,288070099,33
J288C6O,288070089,288070099,33
J288C5R,288070089,288070099,33
J288C5Y,288070089,288070099,33
J288C6L,288070089,288070099,33
J288C4U,288070089,288070099,33
J288C64,288070089,288070099,33
J288C6N,288070089,288070099,33
J288BLH,288070089,288070099,33
J288E58,288070089,288070099,33
J288E57,288070089,288070099,33
J288E59,288070089,288070099,33
J288BD6,288070717,288070073,34
J288BDI,288070717,288070073,34
J288BDC,288070717,288070073,34
J288BDS,288070717,288070073,34
J288BEH,288070717,288070073,34
J288BEB,288070717,288070073,34
J288BDL,288070717,288070073,34
J288BET,288070717,288070073,34
J288BFO,288070717,288070073,34
J288BGL,288070717,288070073,34
J288BHS,288070717,288070073,34
J288BG8,288070717,288070073,34
J288BG0,288070717,288070073,34
J288BF7,288070717,288070073,34
J288BFS,288070717,288070073,34
J288BHB,288070717,288070073,34
J288BHH,288070717,288070073,34
J288BHG,288070717,288070073,34
J288BIV,288070717,288070073,34
J288BIZ,288070717,288070073,34
J288BI3,288070717,288070073,34
J288BIL,288070717,288070073,34
J288BHE,288070717,288070073,34
J288BJ6,288070717,288070073,34
J288BJP,288070717,288070073,34
J288BIW,288070717,288070073,34
J288BIY,288070717,288070073,34
J288BJI,288070717,288070073,34
J288BKG,288070717,288070073,34
J288BL4,288070717,288070073,34
J288BLE,288070717,288070073,34
J288BMH,288070717,288070073,34
J288BKY,288070717,288070073,34
J288BLU,288070717,288070073,34
J288BMV,288070717,288070073,34
J288BNE,288070717,288070073,34
J288BN8,288070717,288070073,34
J288BO9,288070717,288070073,34
J288BNS,288070717,288070073,34
J288BOD,288070717,288070073,34
J288BPC,288070717,288070073,34
J288BP0,288070717,288070073,34
J288BPD,288070717,288070073,34
J288BPA,288070717,288070073,34
J288BKW,288070717,288070073,34
J288BLC,288070717,288070073,34
J288BM1,288070717,288070073,34
J288BLL,288070717,288070073,34
J288BLO,288070717,288070073,34
J288BMM,288070717,288070073,34
J288BO1,288070717,288070073,34
J288BNC,288070717,288070073,34
J288BP6,288070717,288070073,34
J288BQX,288070717,288070073,34
J288BSE,288070717,288070073,34
J288BSP,288070717,288070073,34
J288BRX,288070717,288070073,34
J288BSZ,288070717,288070073,34
J288BU0,288070717,288070073,34
J288BRF,288070717,288070073,34
J288BU2,288070717,288070073,34
J288BS6,288070717,288070073,34
J288BVF,288070717,288070073,34
J288BV4,288070717,288070073,34
J288C0O,288070717,288070073,34
J288BUQ,288070717,288070073,34
J288BU3,288070717,288070073,34
J288BUC,288070717,288070073,34
J288C4A,288070717,288070073,34
J288C3C,288070717,288070073,34
J288C4C,288070717,288070073,34
J288BWB,288070717,288070073,34
J288BTS,288070717,288070073,34
J288BUA,288070717,288070073,34
J288BXQ,288070717,288070073,34
J288BV6,288070717,288070073,35
J288BVG,288070717,288070073,35
J288BW7,288070717,288070073,35
J288BWA,288070717,288070073,35
J288C09,288070717,288070073,35
J288C02,288070717,288070073,35
J288BWL,288070717,288070073,35
J288BZ8,288070717,288070073,35
J288BWR,288070717,288070073,35
J288BZX,288070717,288070073,35
J288BS2,288070717,288070073,35
J288BRH,288070717,288070073,35
J288C0X,288070717,288070073,35
J288C1C,288070717,288070073,35
J288C27,288070717,288070073,35
J288C2X,288070717,288070073,35
J288C2D,288070717,288070073,35
J288C54,288070717,288070073,35
J288C4T,288070717,288070073,35
J288C5D,288070717,288070073,35
J288C6B,288070717,288070073,35
J288C5L,288070717,288070073,35
J288C5M,288070717,288070073,35
J288C64,288070717,288070073,35
J288C6N,288070717,288070073,35
J288E58,288070717,288070073,35
J288E57,288070717,288070073,35
J288E59,288070717,288070073,35
J288BD6,288077295,288070591,36
J288BDJ,288077295,288070591,36
J288BDM,288077295,288070591,36
J288BCX,288077295,288070591,36
J288BD2,288077295,288070591,36
J288BCW,288077295,288070591,36
J288BCY,288077295,288070591,36
J288BDP,288077295,288070591,36
J288BD3,288077295,288070591,36
J288BDF,288077295,288070591,36
J288BDI,288077295,288070591,36
J288BDO,288077295,288070591,36
J288BDC,288077295,288070591,36
J288BD4,288077295,288070591,36
J288BDS,288077295,288070591,36
J288BDR,288077295,288070591,36
J288BDV,288077295,288070591,36
J288BDY,288077295,288070591,36
J288BEH,288077295,288070591,36
J288BEB,288077295,288070591,36
J288BE6,288077295,288070591,36
J288BD5,288077295,288070591,36
J288BDL,288077295,288070591,36
J288BDX,288077295,288070591,36
J288BE4,288077295,288070591,36
J288BEO,288077295,288070591,36
J288BE1,288077295,288070591,36
J288BEF,288077295,288070591,36
J288BEL,288077295,288070591,36
J288BEJ,288077295,288070591,36
J288BET,288077295,288070591,36
J288BDW,288077295,288070591,36
J288BF2,288077295,288070591,36
J288BFJ,288077295,288070591,36
J288BEX,288077295,288070591,36
J288BFT,288077295,288070591,36
J288BF3,288077295,288070591,36
J288BEP,288077295,288070591,36
J288BF1,288077295,288070591,36
J288BEW,288077295,288070591,36
J288BEK,288077295,288070591,36
J288BF5,288077295,288070591,36
J288BFX,288077295,288070591,36
J288BF9,288077295,288070591,36
J288BGK,288077295,288070591,36
J288BF0,288077295,288070591,36
J288BFI,288077295,288070591,36
J288BFR,288077295,288070591,36
J288BFO,288077295,288070591,36
J288BG3,288077295,288070591,36
J288BGL,288077295,288070591,36
J288BGP,288077295,288070591,36
J288BHD,288077295,288070591,36
J288BGQ,288077295,288070591,36
J288BFG,288077295,288070591,36
J288BHS,288077295,288070591,36
J288BH2,288077295,288070591,36
J288BHR,288077295,288070591,36
J288BGI,288077295,288070591,36
J288BG8,288077295,288070591,36
J288BG0,288077295,288070591,36
J288BFH,288077295,288070591,36
J288BGH,288077295,288070591,36
J288BF7,288077295,288070591,36
J288BFS,288077295,288070591,36
J288BHJ,288077295,288070591,36
J288BGM,288077295,288070591,36
J288BFV,288077295,288070591,36
J288BGR,288077295,288070591,36
J288BHB,288077295,288070591,36
J288BH8,288077295,288070591,36
J288BGC,288077295,288070591,36
J288BHU,288077295,288070591,36
J288BI1,288077295,288070591,36
J288BJB,288077295,288070591,36
J288BHQ,288077295,288070591,37
J288BHL,288077295,288070591,37
J288BHH,288077295,288070591,37
J288BGJ,288077295,288070591,37
J288BFY,288077295,288070591,37
J288BGT,288077295,288070591,37
J288BHG,288077295,288070591,37
J288BGO,288077295,288070591,37
J288BH3,288077295,288070591,37
J288BGE,288077295,288070591,37
J288BHP,288077295,288070591,37
J288BHA,288077295,288070591,37
J288BIV,288077295,288070591,37
J288BIZ,288077295,288070591,37
J288BJ2,288077295,288070591,37
J288BI3,288077295,288070591,37
J288BHN,288077295,288070591,37
J288BI0,288077295,288070591,37
J288BIO,288077295,288070591,37
J288BIL,288077295,288070591,37
J288BHF,288077295,288070591,37
J288BJW,288077295,288070591,37
J288BJH,288077295,288070591,37
J288BID,288077295,288070591,37
J288BJ8,288077295,288070591,37
J288BIB,288077295,288070591,37
J288BHE,288077295,288070591,37
J288BIR,288077295,288070591,37
J288BJ6,288077295,288070591,37
J288BJD,288077295,288070591,37
J288BKP,288077295,288070591,37
J288BJA,288077295,288070591,37
J288BIM,288077295,288070591,37
J288BKU,288077295,288070591,37
J288BJP,288077295,288070591,37
J288BIW,288077295,288070591,37
J288BIY,288077295,288070591,37
J288BIN,288077295,288070591,37
J288BKO,288077295,288070591,37
J288BJ3,288077295,288070591,37
J288BJJ,288077295,288070591,37
J288BJI,288077295,288070591,37
J288BK8,288077295,288070591,37
J288BLF,288077295,288070591,37
J288BLX,288077295,288070591,37
J288BJ7,288077295,288070591,37
J288BK9,288077295,288070591,37
J288BK1,288077295,288070591,37
J288BIT,288077295,288070591,37
J288BK2,288077295,288070591,37
J288BKG,288077295,288070591,37
J288BL4,288077295,288070591,37
J288BL5,288077295,288070591,37
J288BLE,288077295,288070591,37
J288BJY,288077295,288070591,37
J288BKJ,288077295,288070591,37
J288BKT,288077295,288070591,37
J288BMH,288077295,288070591,37
J288BKD,288077295,288070591,37
J288BMZ,288077295,288070591,37
J288BKC,288077295,288070591,37
J288BN4,288077295,288070591,37
J288BKM,288077295,288070591,37
J288BLI,288077295,288070591,37
J288BKI,288077295,288070591,37
J288BKY,288077295,288070591,37
J288BLJ,288077295,288070591,37
J288BLQ,288077295,288070591,37
J288BNY,288077295,288070591,37
J288BLV,288077295,288070591,37
J288BO3,288077295,288070591,37
J288BMJ,288077295,288070591,37
J288BOE,288077295,288070591,37
J288BKK,288077295,288070591,37
J288BL9,288077295,288070591,37
J288BLS,288077295,288070591,38
J288BL7,288077295,288070591,38
J288BLA,288077295,288070591,38
J288BNT,288077295,288070591,38
J288BLU,288077295,288070591,38
J288BMF,288077295,288070591,38
J288BLW,288077295,288070591,38
J288BMA,288077295,288070591,38
J288BMN,288077295,288070591,38
J288BMV,288077295,288070591,38
J288BMU,288077295,288070591,38
J288BMK,288077295,288070591,38
J288BMO,288077295,288070591,38
J288BQH,288077295,288070591,38
J288BNN,288077295,288070591,38
J288BNR,288077295,288070591,38
J288BMP,288077295,288070591,38
J288BPP,288077295,288070591,38
J288BNE,288077295,288070591,38
J288BN2,288077295,288070591,38
J288BPZ,288077295,288070591,38
J288BN8,288077295,288070591,38
J288BQ0,288077295,288070591,38
J288BND,288077295,288070591,38
J288BOK,288077295,288070591,38
J288BON,288077295,288070591,38
J288BO9,288077295,288070591,38
J288BNS,288077295,288070591,38
J288BOZ,288077295,288070591,38
J288BOD,288077295,288070591,38
J288BOJ,288077295,288070591,38
J288BPC,288077295,288070591,38
J288BP9,288077295,288070591,38
J288BPX,288077295,288070591,38
J288BQB,288077295,288070591,38
J288BP0,288077295,288070591,38
J288BPD,288077295,288070591,38
J288BPO,288077295,288070591,38
J288BPV,288077295,288070591,38
J288BQG,288077295,288070591,38
J288BQM,288077295,288070591,38
J288BPA,288077295,288070591,38
J288BKW,288077295,288070591,38
J288BLC,288077295,288070591,38
J288BL3,288077295,288070591,38
J288BM1,288077295,288070591,38
J288BLL,288077295,288070591,38
J288BMC,288077295,288070591,38
J288BM5,288077295,288070591,38
J288BO7,288077295,288070591,38
J288BKV,288077295,288070591,38
J288BLO,288077295,288070591,38
J288BM6,288077295,288070591,38
J288BMM,288077295,288070591,38
J288BO1,288077295,288070591,38
J288BO6,288077295,288070591,38
J288BPB,288077295,288070591,38
J288BOY,288077295,288070591,38
J288BPE,288077295,288070591,38
J288BO5,288077295,288070591,38
J288BMX,288077295,288070591,38
J288BLP,288077295,288070591,38
J288BM3,288077295,288070591,38
J288BNC,288077295,288070591,38
J288BP6,288077295,288070591,38
J288BPG,288077295,288070591,38
J288BQ5,288077295,288070591,38
J288BQ3,288077295,288070591,38
J288BQ4,288077295,288070591,38
J288BPR,288077295,288070591,38
J288BPJ,288077295,288070591,38
J288BKX,288077295,288070591,38
J288BQX,288077295,288070591,38
J288BR6,288077295,288070591,38
J288BRY,288077295,288070591,38
J288BSC,288077295,288070591,39
J288BSE,288077295,288070591,39
J288BSK,288077295,288070591,39
J288BSP,288077295,288070591,39
J288BTG,288077295,288070591,39
J288BRX,288077295,288070591,39
J288BQQ,288077295,288070591,39
J288BQV,288077295,288070591,39
J288BSI,288077295,288070591,39
J288BR1,288077295,288070591,39
J288BRU,288077295,288070591,39
J288BTH,288077295,288070591,39
J288BSZ,288077295,288070591,39
J288BQZ,288077295,288070591,39
J288BTQ,288077295,288070591,39
J288BRO,288077295,288070591,39
J288BTA,288077295,288070591,39
J288BRQ,288077295,288070591,39
J288BQT,288077295,288070591,39
J288BTE,288077295,288070591,39
J288BU0,288077295,288070591,39
J288BS1,288077295,288070591,39
J288BS0,288077295,288070591,39
J288BSH,288077295,288070591,39
J288BRF,288077295,288070591,39
J288BRE,288077295,288070591,39
J288BU6,288077295,288070591,39
J288BUB,288077295,288070591,39
J288BUG,288077295,288070591,39
J288BUI,288077295,288070591,39
J288BUO,288077295,288070591,39
J288BTX,288077295,288070591,39
J288BU2,288077295,288070591,39
J288BRT,288077295,288070591,39
J288BS6,288077295,288070591,39
J288BSF,288077295,288070591,39
J288BVF,288077295,288070591,39
J288BVZ,288077295,288070591,39
J288BV4,288077295,288070591,39
J288BUF,288077295,288070591,39
J288BTC,288077295,288070591,39
J288BVD,288077295,288070591,39
J288BTO,288077295,288070591,39
J288BSJ,288077295,288070591,39
J288BTM,288077295,288070591,39
J288C0O,288077295,288070591,39
J288BUQ,288077295,288070591,39
J288BU3,288077295,288070591,39
J288BXA,288077295,288070591,39
J288C0H,288077295,288070591,39
J288BUN,288077295,288070591,39
J288C1E,288077295,288070591,39
J288BZC,288077295,288070591,39
J288BVA,288077295,288070591,39
J288BYU,288077295,288070591,39
J288BUC,288077295,288070591,39
J288BW2,288077295,288070591,39
J288BYF,288077295,288070591,39
J288C2A,288077295,288070591,39
J288BXI,288077295,288070591,39
J288BZB,288077295,288070591,39
J288C3K,288077295,288070591,39
J288C3P,288077295,288070591,39
J288C43,288077295,288070591,39
J288C22,288077295,288070591,39
J288C39,288077295,288070591,39
J288C49,288077295,288070591,39
J288C4H,288077295,288070591,39
J288C40,288077295,288070591,39
J288C2F,288077295,288070591,39
J288C2Z,288077295,288070591,39
J288BXG,288077295,288070591,39
J288C41,288077295,288070591,39
J288C4A,288077295,288070591,39
